# Data in order of lines: Average scores team 0 for each cycle, Score team 1, winrate team 0, winrate team 1
# Hyperparameters: learningrate = 0.001; discountrate = 0.9; explorationrate = 0.3
#  Totals: Traningepochs=100000 Testingepochs=1000
75.200000,77.940000,78.693333,79.255000,82.180000,82.616667,82.981429,82.888750,81.950000,82.158000,82.292727
86.800000,84.060000,83.306667,82.745000,79.820000,79.383333,79.018571,79.111250,80.050000,79.842000,79.707273
0.486250,0.497500,0.511250,0.501250,0.563750,0.507500,0.521250,0.508750,0.460000,0.505000,0.500000
0.513750,0.502500,0.488750,0.498750,0.436250,0.492500,0.478750,0.491250,0.540000,0.495000,0.500000
