# Data in order of lines: Average scores team 0 for each cycle, Score team 1, winrate team 0, winrate team 1
# Hyperparameters: learningrate = 0.01; discountrate = 0.5; explorationrate = 0.5
#  Totals: Traningepochs=100000 Testingepochs=1000
85.230000,84.245000,84.103333,83.275000,84.280000,83.115000,83.358571,83.591250,83.144444,83.174000,83.324545
76.770000,77.755000,77.896667,78.725000,77.720000,78.885000,78.641429,78.408750,78.855556,78.826000,78.675455
0.521250,0.519375,0.517083,0.511875,0.517500,0.511667,0.513750,0.516406,0.512917,0.513125,0.514205
0.478750,0.480625,0.482917,0.488125,0.482500,0.488333,0.486250,0.483594,0.487083,0.486875,0.485795
