# Data in order of lines: Average scores team 0 for each cycle, Score team 1, winrate team 0, winrate team 1
# Hyperparameters: learningrate = 1e-05; discountrate = 0.6; explorationrate = 0.3
#  Totals: Traningepochs=15000 Testingepochs=1500
77.050000,79.875000,79.910000,78.815000,79.878000,78.790000,78.780000,78.498750,78.668889,78.834000,79.148182,79.213333,79.096923,79.543571,79.174667,78.990625
84.950000,82.125000,82.090000,83.185000,82.122000,83.210000,83.220000,83.501250,83.331111,83.166000,82.851818,82.786667,82.903077,82.456429,82.825333,83.009375
0.400000,0.520000,0.490000,0.390000,0.560000,0.500000,0.520000,0.380000,0.510000,0.360000,0.440000,0.490000,0.470000,0.560000,0.460000,0.460000
0.600000,0.480000,0.510000,0.610000,0.440000,0.500000,0.480000,0.620000,0.490000,0.640000,0.560000,0.510000,0.530000,0.440000,0.540000,0.540000
