# Data in order of lines: Average scores team 0 for each cycle, Score team 1, winrate team 0, winrate team 1
# Hyperparameters: learningrate = 0.0001; discountrate = 0.5; explorationrate = 0.3
#  Totals: Traningepochs=50000 Testingepochs=500
# Network: Net(
#   (conn1): Linear(in_features=97, out_features=150, bias=True)
#   (conn2): Linear(in_features=150, out_features=100, bias=True)
#   (conn5): Linear(in_features=100, out_features=32, bias=True)
# )
81.540000,79.860000,78.960000,78.472500,79.888000,79.650000
80.460000,82.140000,83.040000,83.527500,82.112000,82.350000
0.530000,0.510000,0.500000,0.460000,0.530000,0.520000
0.470000,0.490000,0.500000,0.540000,0.470000,0.480000
